draft_group_id,slate,starts_at,season,week,player_id_dk,player_id,name,position,team,opponent,salary,status,projection,low,high,p_play,projected_at
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1062047,00-0036555,Chuba Hubbard,RB,CAR,CLE,6100.000,,11.530,2.120,22.820,0.958,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1064955,00-0038488,Brady Russell,RB,SEA,WAS,4000.000,,0.600,0.000,4.560,0.635,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1065406,00-0036223,Jonathan Taylor,RB,IND,HOU,7600.000,,19.400,5.090,35.290,0.981,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1106832,00-0037197,Isiah Pacheco,RB,DET,NYJ,4000.000,IR,0.880,0.000,4.160,0.171,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1107881,00-0036997,Javonte Williams,RB,DAL,BAL,6700.000,,12.570,2.620,24.390,0.968,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1108937,00-0036755,Jaret Patterson,RB,MIN,TB,4000.000,,0.850,0.000,4.520,0.217,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1109708,00-0039384,Tyrone Tracy Jr.,RB,NYG,TEN,4100.000,,6.540,0.000,16.230,0.800,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1110697,00-0038040,Zamir White,RB,NO,LV,4000.000,,0.730,0.000,4.170,0.238,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1113403,00-0038611,Chris Rodriguez Jr.,RB,JAX,NE,4600.000,,6.740,0.290,15.150,0.927,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1116001,00-0037525,Jordan Mason,RB,MIN,TB,4000.000,IR,2.910,0.000,11.830,0.440,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1116817,00-0038705,Emari Demercado,RB,DAL,BAL,4200.000,,3.930,0.000,10.520,0.892,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1122182,00-0039407,Dylan Laube,RB,LV,NO,4000.000,,0.250,0.000,3.890,0.785,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1123379,00-0038597,Chase Brown,RB,CIN,PIT,6600.000,,16.880,4.060,31.400,0.973,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1125737,00-0037267,Jerome Ford,RB,MIN,TB,4000.000,,0.400,0.000,1.170,0.138,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1125846,00-0037594,Julius Chestnut,RB,TEN,NYG,4000.000,,0.300,0.000,3.970,0.757,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1126338,00-0039363,Isaac Guerendo,RB,SF,ARI,4000.000,OUT,0.440,0.000,2.080,0.183,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1128295,00-0039603,British Brooks,RB,HOU,IND,4000.000,,1.070,0.000,5.540,0.770,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1130245,00-0038489,Ben VanSumeren,RB,KC,MIA,4000.000,,0.420,0.000,4.030,0.554,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1130595,00-0038614,Scott Matlock,RB,LAC,BUF,4000.000,IR,2.450,0.000,9.600,0.535,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1130705,00-0036919,Kenny Gainwell,RB,TB,MIN,4800.000,,9.560,1.370,19.680,0.949,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1130976,00-0038738,Hunter Luepke,RB,DAL,BAL,4000.000,,1.880,0.000,7.250,0.744,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1131012,00-0037248,James Cook III,RB,BUF,LAC,6900.000,,15.810,3.570,29.770,0.966,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1131198,00-0037263,Tyler Allgeier,RB,ARI,SF,5000.000,,6.130,0.290,13.990,0.939,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1131457,00-0038896,Jacob Saylors,RB,DET,NYJ,4000.000,,0.510,0.000,4.390,0.755,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1161798,00-0038396,Eric Gray,RB,CLE,CAR,4000.000,,0.220,0.000,0.690,0.156,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1162537,00-0038120,Breece Hall,RB,NYJ,DET,6400.000,,13.790,2.990,26.390,0.968,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1163866,00-0037157,Bam Knight,RB,ARI,SF,4000.000,,5.180,0.000,13.000,0.861,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1164137,00-0039405,Jawhar Jordan,RB,HOU,IND,4000.000,,1.410,0.000,7.410,0.259,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1164402,00-0038134,Kenneth Walker III,RB,KC,MIA,7400.000,,20.400,4.910,37.450,0.964,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1164530,00-0039165,Zach Charbonnet,RB,SEA,WAS,4000.000,OUT,2.060,0.000,10.370,0.208,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1165229,00-0039875,Ray Davis,RB,BUF,LAC,4400.000,,3.840,0.000,10.650,0.845,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1166235,00-0037509,Sincere McCormick,RB,SF,ARI,4000.000,,0.750,0.000,1.660,0.117,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1166480,00-0038409,Lew Nichols,RB,PIT,CIN,4000.000,,0.120,0.000,0.610,0.201,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1167356,00-0035567,Craig Reynolds,RB,WAS,SEA,4000.000,,0.210,0.000,0.630,0.156,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1168918,00-0037120,Tyler Goodson,RB,DAL,BAL,4000.000,,0.560,0.000,4.420,0.554,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1169430,00-0039032,Tyjae Spears,RB,TEN,NYG,4900.000,Q,7.550,0.760,16.340,0.945,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1172990,00-0040429,Josh Williams,RB,TB,MIN,4000.000,,0.430,0.000,3.920,0.459,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1173266,00-0038397,Evan Hull,RB,ARI,SF,4000.000,,0.430,0.000,3.150,0.278,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1173480,00-0040067,Jacardia Wright,RB,SEA,WAS,4000.000,,0.410,0.000,1.670,0.159,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1174682,00-0036875,Rhamondre Stevenson,RB,NE,JAX,5400.000,,12.130,2.450,23.690,0.966,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1176443,00-0037228,Jaylen Warren,RB,PIT,CIN,5700.000,Q,11.240,1.980,22.390,0.956,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1180625,00-0039299,George Holani,RB,SEA,WAS,4500.000,,2.370,0.000,8.140,0.781,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1191186,00-0040242,Jacory Croskey-Merritt,RB,WAS,SEA,5300.000,,8.490,0.760,18.130,0.929,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1213345,00-0039266,Kendall Milton,RB,CIN,PIT,4000.000,,0.140,0.000,0.450,0.173,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1213478,00-0041239,Chip Trayanum,RB,NYJ,DET,4000.000,IR,0.550,0.000,2.440,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1213794,00-0041125,Seth McGowan,RB,IND,HOU,4100.000,,0.700,0.000,4.800,0.730,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1213867,00-0038551,Kendre Miller,RB,NO,LV,4300.000,,2.130,0.000,9.360,0.432,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1214132,00-0040547,Nate Carter,RB,KC,MIA,4000.000,,0.460,0.000,1.760,0.152,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1214154,00-0039139,Jahmyr Gibbs,RB,DET,NYJ,8800.000,,20.980,5.450,38.040,0.976,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1214249,00-0038389,Israel Abanikanda,RB,DAL,BAL,4000.000,,0.550,0.000,2.270,0.156,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1214289,00-0040260,Ahmani Marshall,RB,CAR,CLE,4000.000,,0.560,0.000,2.470,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1214824,00-0039391,Kimani Vidal,RB,LAC,BUF,4000.000,,4.860,0.000,12.250,0.881,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1215306,00-0041312,Noah Whittington,RB,HOU,IND,4000.000,,0.550,0.000,2.450,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1215658,00-0040568,Lan Larison,RB,NE,JAX,4000.000,,1.440,0.000,7.180,0.417,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1215772,00-0041052,Kaelon Black,RB,SF,ARI,4800.000,,5.390,0.000,12.970,0.909,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1215974,00-0039244,Chris Collier,RB,LV,NO,4000.000,IR,0.170,0.000,0.600,0.170,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1222789,00-0038454,Keaton Mitchell,RB,LAC,BUF,4300.000,,3.980,0.000,10.630,0.889,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1228633,00-0038951,Sean Tucker,RB,TB,MIN,4000.000,,2.590,0.000,10.000,0.532,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1228730,00-0040208,Tahj Brooks,RB,CIN,PIT,4000.000,,0.760,0.000,4.940,0.610,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1229055,00-0041241,Kentrel Bullock,RB,CIN,PIT,4000.000,,0.530,0.000,2.350,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1229133,00-0039796,Rasheen Ali,RB,BAL,DAL,4000.000,,1.530,0.000,6.450,0.784,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1229343,00-0037256,Rachaad White,RB,WAS,SEA,5100.000,,6.730,0.510,14.960,0.944,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1229673,00-0040205,Kalel Mullings,RB,TEN,NYG,4000.000,,0.210,0.000,2.020,0.264,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1231652,00-0040583,Woody Marks,RB,HOU,IND,5000.000,,8.410,1.130,17.680,0.954,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1231820,00-0039040,De'Von Achane,RB,MIA,KC,6500.000,,14.820,3.480,27.930,0.976,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1232898,00-0039652,Jabari Small,RB,DET,NYJ,4000.000,,0.630,0.000,2.840,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1233127,00-0039471,Frank Gore Jr.,RB,BUF,LAC,4000.000,,0.470,0.000,3.870,0.397,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1233297,00-0041486,Anderson Castle,RB,IND,HOU,4000.000,,0.540,0.000,2.390,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1244224,00-0041398,Riley Nowakowski,RB,PIT,CIN,4000.000,,0.250,0.000,3.430,0.490,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1248031,00-0039921,Trey Benson,RB,ARI,SF,4000.000,IR,0.670,0.000,1.280,0.116,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1271609,00-0039798,Isaiah Davis,RB,NYJ,DET,4000.000,,3.590,0.000,10.200,0.840,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1271738,00-0038794,Jaleel McLaughlin,RB,CLE,CAR,4000.000,,2.440,0.000,8.130,0.815,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1277947,00-0041217,J'Mari Taylor,RB,JAX,NE,4000.000,,0.530,0.000,2.350,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1280316,00-0040715,Cam Skattebo,RB,NYG,TEN,6200.000,,14.030,2.970,26.900,0.964,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1285895,00-0040466,Raheim Sanders,RB,CLE,CAR,4500.000,,4.650,0.000,11.800,0.893,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1285958,00-0040649,Robbie Ouzts,RB,SEA,WAS,4000.000,IR,0.300,0.000,3.570,0.484,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1286050,00-0040556,Corey Kiner,RB,NE,JAX,4000.000,,1.630,0.000,6.730,0.749,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1286513,00-0039874,Jaylen Wright,RB,MIA,KC,4000.000,D,3.870,0.000,10.750,0.836,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1286701,00-0041376,Gregory Desrosiers,RB,LAC,BUF,4000.000,,0.550,0.000,2.420,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1287641,00-0040021,Phil Mafah,RB,NYG,TEN,4000.000,,1.940,0.000,9.820,0.216,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1287778,00-0040394,Anthony Tyus III,RB,CAR,CLE,4000.000,,0.560,0.000,2.470,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1287837,00-0040734,TreVeyon Henderson,RB,NE,JAX,5200.000,,8.540,1.050,18.000,0.946,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1287923,00-0039361,Bucky Irving,RB,TB,MIN,6300.000,,13.090,2.780,25.230,0.968,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1288074,00-0041323,Myles Montgomery,RB,NE,JAX,4000.000,IR,0.600,0.000,2.920,0.185,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1289428,00-0040878,Mike Washington Jr.,RB,LV,NO,4100.000,,2.410,0.000,8.150,0.795,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1289436,HEN032810,Al-Jay Henderson,RB,NYJ,DET,4000.000,,0.550,0.000,2.440,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1303569,00-0040179,DJ Giddens,RB,IND,HOU,4000.000,,1.110,0.000,6.020,0.455,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1313668,00-0040078,Brashard Smith,RB,KC,MIA,4000.000,,2.920,0.000,9.200,0.787,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1317230,00-0040998,Roman Hemby,RB,LV,NO,4000.000,,0.540,0.000,2.400,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1317287,00-0040567,Brock Lampe,RB,BUF,LAC,4000.000,,0.630,0.000,2.840,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1319185,00-0040692,Jarquez Hunter,RB,MIA,KC,4000.000,,-0.250,0.000,-1.550,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1321291,DK-1321291,Audric Estime,RB,NO,LV,4000.000,Q,0.600,0.000,2.680,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1325231,00-0039794,Braelon Allen,RB,NYJ,DET,4400.000,,4.770,0.000,11.920,0.905,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1325562,00-0041081,Max Bredeson,RB,MIN,TB,4000.000,,4.110,0.000,12.230,0.707,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1326601,00-0039344,Jonathon Brooks,RB,CAR,CLE,4600.000,IR,2.520,0.000,8.750,0.708,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1327169,00-0040719,Bhayshul Tuten,RB,JAX,NE,5600.000,,6.940,0.000,16.660,0.826,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1327875,00-0041436,DJ Herman,RB,MIA,KC,4000.000,,2.490,0.000,8.480,0.753,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1332922,00-0040039,Amar Johnson,RB,LAC,BUF,4000.000,,0.220,0.000,0.750,0.161,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1377757,00-0040959,Jaydn Ott,RB,KC,MIA,4000.000,,0.630,0.000,2.860,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1377766,00-0040198,Ollie Gordon II,RB,MIA,KC,4000.000,,2.060,0.000,7.390,0.821,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1378284,00-0040888,Adam Randall,RB,BAL,DAL,4000.000,IR,0.700,0.000,3.400,0.185,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1378840,00-0040238,LeQuint Allen Jr.,RB,JAX,NE,4000.000,,1.310,0.000,5.940,0.829,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1379251,00-0041013,Emmett Johnson,RB,KC,MIA,4400.000,,6.590,0.000,15.670,0.853,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1379259,00-0041096,Kaytron Allen,RB,WAS,SEA,4300.000,,1.750,0.000,7.140,0.685,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1379264,DK-1379264,Nick Singleton,RB,TEN,NYG,4000.000,,0.530,0.000,2.340,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1379646,00-0040122,Ashton Jeanty,RB,LV,NO,7100.000,,16.220,4.050,30.110,0.981,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1381164,00-0039364,Sione Vaki,RB,DET,NYJ,4300.000,,1.130,0.000,5.610,0.817,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1383791,00-0041512,Jadarian Price,RB,SEA,WAS,5300.000,,6.910,0.080,15.630,0.909,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1383807,00-0040784,Quinshon Judkins,RB,CLE,CAR,5500.000,,9.990,1.780,20.160,0.966,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1390910,00-0041104,Demond Claiborne,RB,MIN,TB,4400.000,,1.160,0.000,5.880,0.642,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1394803,00-0040644,Trevor Etienne,RB,CAR,CLE,4000.000,IR,0.240,0.000,3.380,0.479,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1395681,00-0041326,CJ Donaldson,RB,NO,LV,4000.000,,0.960,0.000,5.330,0.763,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1395874,00-0041490,Eli Heidenreich,RB,PIT,CIN,4000.000,,0.380,0.000,4.060,0.660,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1398572,00-0040666,Omarion Hampton,RB,LAC,BUF,6800.000,,12.680,2.630,24.580,0.967,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1399910,00-0040162,Dylan Sampson,RB,CLE,CAR,4000.000,IR,2.000,0.000,8.960,0.432,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1400657,00-0040177,Jordan James,RB,SF,ARI,4000.000,,2.260,0.000,8.440,0.654,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1443998,00-0041178,Robert Henry Jr.,RB,WAS,SEA,4000.000,,0.500,0.000,2.190,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1445256,00-0041277,Davon Booth,RB,IND,HOU,4000.000,,0.540,0.000,2.390,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1447759,00-0038797,Emanuel Wilson,RB,SEA,WAS,4900.000,,5.330,0.000,12.740,0.927,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1451501,00-0041027,Jeremiyah Love,RB,ARI,SF,5500.000,,9.140,0.580,19.540,0.909,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,1665835,00-0041585,Grant Finley,RB,NYG,TEN,4000.000,,0.550,0.000,2.460,0.165,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,300580,00-0029714,Andrew DePaola,TE,MIN,TB,2500.000,,0.220,0.000,0.000,0.085,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,448240,00-0030506,Travis Kelce,TE,KC,MIA,4500.000,,12.190,1.970,23.330,0.976,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,472623,00-0030615,James Winchester,TE,KC,MIA,2500.000,,0.240,0.000,0.000,0.085,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,553024,00-0031156,Tyler Ott,TE,WAS,SEA,2500.000,,0.190,0.000,0.000,0.085,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,563293,00-0031484,Chris Manhertz,TE,NYG,TEN,2500.000,,0.130,0.000,-0.510,0.108,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,600191,00-0031610,Darren Waller,TE,CAR,CLE,3400.000,,6.600,0.000,16.040,0.795,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,606488,00-0032394,Nick Vannett,TE,BAL,DAL,2500.000,,0.250,0.000,0.000,0.073,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,606799,00-0033063,Zach Wood,TE,NO,LV,2500.000,IR,0.220,0.000,0.000,0.085,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,660151,00-0033757,Robert Tonyan,TE,PIT,CIN,2500.000,,0.620,0.000,3.670,0.258,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,689689,00-0033439,Pharaoh Brown,TE,IND,HOU,2500.000,,0.130,0.000,-0.510,0.108,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,694931,00-0033576,Eric Saubert,TE,SEA,WAS,2500.000,,0.890,0.000,4.680,0.736,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,712506,00-0033217,Mo Alie-Cox,TE,IND,HOU,2500.000,,2.060,0.000,7.870,0.578,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,733672,00-0033288,George Kittle,TE,SF,ARI,4800.000,,11.740,1.580,22.820,0.962,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,744425,00-0033090,Hunter Henry,TE,NE,JAX,3900.000,,7.760,0.930,15.960,0.975,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,749968,00-0034798,Durham Smythe,TE,BAL,DAL,2500.000,,1.040,0.000,4.970,0.750,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,820699,00-0034753,Mark Andrews,TE,BAL,DAL,4400.000,,8.030,0.260,16.950,0.929,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,830523,00-0034383,Dalton Schultz,TE,HOU,IND,4200.000,,9.980,1.170,19.880,0.960,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,832098,00-0033885,David Njoku,TE,LAC,BUF,2700.000,IR,2.830,0.000,11.320,0.434,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,836152,00-0034829,Mike Gesicki,TE,CIN,PIT,3300.000,,6.740,0.000,16.280,0.797,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,837824,00-0035631,Drew Sample,TE,CIN,PIT,2600.000,,2.490,0.000,8.020,0.751,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,838318,00-0035345,Chris Myarick,TE,LV,NO,2500.000,,0.130,0.000,0.000,0.071,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,861278,00-0034270,Tyler Conklin,TE,DET,NYJ,2500.000,,2.090,0.000,8.680,0.463,2026-09-25T21:22:05+00:00
153769,Main,2026-09-27T17:00:00+00:00,2026,3,865573,00-0034981,Foster Moreau,TE,HOU,IND,2500.000,,2.700,0.000,8.300,0.780,2026-09-25T21:22:05+00:00
